
,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,User_Name,User_img,User_url,Challange_Name,Programming_Lang,Sol_Code,User_Score,User's_Comments,User_Gender
10,10,10,10,10,moe123,https://s3-us-west-1.amazonaws.com/coderbyteprofiles/moe123.jpg,/profile/moe123,Min Window Substring,Java,"import java.util.*; 
import java.io.*;

class Main {  
    
    static int[] fr = new int[26], fr2 = new int[26];
    public static boolean good() {
        for (int i = 0; i < 26; ++i) {
            if (fr2[i]!= 0 && fr[i] < fr2[i]) {
                return false;
            }
        }
        return true;
    }
  public static String MinWindowSubstring(String[] strArr) { 
  
    String s1 = strArr[0], s2 = strArr[1];
    int n = s1.length(), m = s2.length();
    for (int i = 0; i < m; ++i) {
        fr2[s2.charAt(i)-'a']++;
    }
    int i = 0, j = 0, idx1 = 0, idx2 = 0, mn = (int)1e9;
    for (j = 0; j < n; ++j) {
        fr[s1.charAt(j)-'a']++;
        while (good() && i <= j) {
            if (j-i < mn) {
                mn = j-i;
                idx1 = i;
                idx2 = j;
            }
            fr[s1.charAt(i)-'a']--;
            i++;
        }
    }
    return s1.substring(idx1, idx2+1);
    // code goes here   
    /* Note: In Java the return type of a function and the 
       parameter types being passed are defined, so this return 
       call must match the return type of the function.
       You are free to modify the return type. */
       

    
  } 
  
  public static void main (String[] args) {  
    // keep this function call here     
    Scanner s = new Scanner(System.in);
    System.out.print(MinWindowSubstring(s.nextLine())); 
  }   
  
}",9,0,Female
11,11,11,11,11,userexcuk77s,https://s3-us-west-1.amazonaws.com/coderbyteprofiles/userexcuk77s.jpg,/profile/userexcuk77s,Min Window Substring,Java,"import java.util.*; 
import java.io.*;

class Main {  
    public static String minWindowSubstring(String[] strArr) {
        int[] requiredCounts = findLetterCounts(strArr[1]);
        int nonZeroCounts = (int) Arrays.stream(requiredCounts).filter(c -> c > 0).count();

        int minLen = Integer.MAX_VALUE;
        int start = 0;

        for (int i = 0; i < strArr[0].length(); i++) {
            int[] requiredCountsClone = Arrays.copyOf(requiredCounts, requiredCounts.length);
            int result = findRequiredLength(strArr[0], i, requiredCountsClone, nonZeroCounts);

            if (result > -1 && result < minLen) {
                minLen = result;
                start = i;
            }
        }

        return strArr[0].substring(start, start + minLen);
    }

    static int[] findLetterCounts(String str) {
        int[] result = new int[26];

        for (int i = 0; i < str.length(); i++) {
            result[str.charAt(i) - 'a']++;
        }

        return result;
    }

    static int findRequiredLength(String str, int start, int[] requiredCounts, int nonZeroCounts) {
        for (int i = start; i < str.length(); i++) {
            int charAsInt = str.charAt(i) - 'a';
            requiredCounts[charAsInt]--;

            if (requiredCounts[charAsInt] == 0) {
                nonZeroCounts--;
            }

            if (nonZeroCounts == 0) {
                return i - start + 1;
            }
        }

        return -1;
    }
  
  public static void main (String[] args) {  
    // keep this function call here     
    Scanner s = new Scanner(System.in);
    System.out.print(minWindowSubstring(s.nextLine())); 
  }   
  
}",10,0,
12,12,12,12,12,user60612276,https://s3-us-west-1.amazonaws.com/coderbyteprofiles/user60612276.jpg,/profile/user60612276,Min Window Substring,Java,"import java.util.*; 
import java.io.*;

class Main {  
    public static String minWindowSubstring(String[] strArr) {
        int[] requiredCounts = findLetterCounts(strArr[1]);
        int nonZeroCounts = (int) Arrays.stream(requiredCounts).filter(c -> c > 0).count();

        int minLen = Integer.MAX_VALUE;
        int start = 0;

        for (int i = 0; i < strArr[0].length(); i++) {
            int[] requiredCountsClone = Arrays.copyOf(requiredCounts, requiredCounts.length);
            int result = findRequiredLength(strArr[0], i, requiredCountsClone, nonZeroCounts);

            if (result > -1 && result < minLen) {
                minLen = result;
                start = i;
            }
        }

        return strArr[0].substring(start, start + minLen);
    }

    static int[] findLetterCounts(String str) {
        int[] result = new int[26];

        for (int i = 0; i < str.length(); i++) {
            result[str.charAt(i) - 'a']++;
        }

        return result;
    }

    static int findRequiredLength(String str, int start, int[] requiredCounts, int nonZeroCounts) {
        for (int i = start; i < str.length(); i++) {
            int charAsInt = str.charAt(i) - 'a';
            requiredCounts[charAsInt]--;

            if (requiredCounts[charAsInt] == 0) {
                nonZeroCounts--;
            }

            if (nonZeroCounts == 0) {
                return i - start + 1;
            }
        }

        return -1;
    }
    
  public static void main (String[] args) {  
    // keep this function call here     
    Scanner s = new Scanner(System.in);
    System.out.print(minWindowSubstring(s.nextLine())); 
  }   
  
}",9,0,Male
13,13,13,13,13,user66494618,https://s3-us-west-1.amazonaws.com/coderbyteprofiles/user66494618.jpg,/profile/user66494618,Min Window Substring,Java,"import java.util.*; 
import java.io.*;

class Main {  
  public static String MinWindowSubstring(String[] strArr) {
        String N = strArr[0], K = strArr[1];
        if (N.length() == 0 || K.length() == 0) {
            return """";
        }

        Map<Character, Integer> dictionary = new HashMap<>();
        for (char c : K.toCharArray()) {
            Integer feq = dictionary.getOrDefault(c, 0);
            dictionary.put(c, feq + 1);
        }

        int uniqueList = dictionary.size();
        int found = 0;
        Map<Character, Integer> windowCharCounts = new HashMap<>();
        int[] answer = {-1, 0, 0};
        int left = 0, right = 0;

        while (right < N.length()) {
            char ch = N.charAt(right);
            Integer freq = windowCharCounts.getOrDefault(ch, 0);
            windowCharCounts.put(ch, freq + 1);
            if (dictionary.containsKey(ch) && dictionary.get(ch).equals(windowCharCounts.get(ch))) {
                found++;
            }

            while (left <= right && found == uniqueList) {
                ch = N.charAt(left);
                if (answer[0] == -1 || right - left + 1 < answer[0]) {
                    answer[0] = right - left + 1;
                    answer[1] = left;
                    answer[2] = right;
                }
                windowCharCounts.put(ch, windowCharCounts.get(ch) - 1);
                if (dictionary.containsKey(ch) && windowCharCounts.get(ch) < dictionary.get(ch)) {
                    found--;
                }
                left++;
            }
            right++;
        }

        return answer[0] == -1 ? """" : N.substring(answer[1], answer[2] + 1);
    }
  
  public static void main (String[] args) {  
    // keep this function call here     
    Scanner s = new Scanner(System.in);
    System.out.print(MinWindowSubstring(s.nextLine())); 
  }   
  
}",9,0,
14,14,14,14,14,exxd5o,https://s3-us-west-1.amazonaws.com/coderbyteprofiles/exxd5o.jpg,/profile/exxd5o,Min Window Substring,Java,"import java.util.*; 
import java.io.*;

class Main {  
	public static String MinWindowSubstring(String[] strArr) {

		String str = strArr[0];
		String result = null;
		int length_min = Integer.MAX_VALUE;
		for (int i = 0; i < strArr[0].length(); i++) {
			for (int j = i; j < strArr[0].length(); j++) {
				if (checker(str.substring(i, j + 1), strArr[1])) {
					if (str.substring(i, j + 1).length() < length_min) {
						length_min = str.substring(i, j + 1).length();
						result = str.substring(i, j + 1);
					}
				}
			}
		}

		return result;
	}

	public static boolean checker(String s, String s2) {
		StringBuilder sb = new StringBuilder(s);
		int a = s.length();
		char[] ch_2 = s2.toCharArray();
		for (char c : ch_2) {
			if (s.contains(String.valueOf(c))) {
				s = s.replaceFirst(String.valueOf(c), """");
			}
		}
		return a - s2.length() == s.length() ? true : false;
	}
  public static void main (String[] args) {  
    // keep this function call here     
    Scanner s = new Scanner(System.in);
    System.out.print(MinWindowSubstring(s.nextLine())); 
  }   
  
}",10,0,Male
15,15,15,15,15,debasisdwivedy,https://s3-us-west-1.amazonaws.com/coderbyteprofiles/debasisdwivedy.jpg,/profile/debasisdwivedy,Min Window Substring,Java,"import java.util.*; 
import java.io.*;

class Main {  
  public static String MinWindowSubstring(String[] strArr) { 
  
    // code goes here   
    /* Note: In Java the return type of a function and the 
       parameter types being passed are defined, so this return 
       call must match the return type of the function.
       You are free to modify the return type. */
    String str1= strArr[0];  
    String str2= strArr[1];
    int len=Integer.MAX_VALUE;
    String res="""";
    char[] ch=str2.toCharArray();
    Arrays.sort(ch);
    for(int i=0;i<str1.length();i++)
    {
         String s=str1.substring(i);
            int k=s.length();
            while(k>=0)
            {
                if(containsAll(s.substring(0,k),ch))
                {
                    if(len>k)
                    {
                        len=k;
                        res=s.substring(0,k);
                        //System.out.println(s);
                    }
                }
                k--;
            }
            
    }
    return res;
    
  }
  
  public static boolean containsAll(String str1,char[] ch2)
  {
      char[] ch1=str1.toCharArray();
      
      Arrays.sort(ch1);
      int i=0;
      int j=0;
      int count=0;
      while(i<ch1.length && j<ch2.length)
      {
          if(ch1[i]==ch2[j])
          {
              count++;
              i++;
              j++;
          }
          else if(ch1[i]<ch2[j])
          {
              i++;
          }
          else
          {
              j++;
          }
      }
      if(count==ch2.length)
      {
          return true;
      }
      else
      {
          return false;
      }
  }
  
  public static void main (String[] args) {  
    // keep this function call here     
    Scanner s = new Scanner(System.in);
    System.out.print(MinWindowSubstring(s.nextLine())); 
  }   
  
}",10,0,Female
16,16,16,16,16,ddwivedy,https://s3-us-west-1.amazonaws.com/coderbyteprofiles/ddwivedy.jpg,/profile/ddwivedy,Min Window Substring,Java,"import java.util.*; 
import java.io.*;

class Main {  
  public static String MinWindowSubstring(String[] strArr) { 
  
    // code goes here   
    /* Note: In Java the return type of a function and the 
       parameter types being passed are defined, so this return 
       call must match the return type of the function.
       You are free to modify the return type. */
    String str1= strArr[0];  
    String str2= strArr[1];
    int len=Integer.MAX_VALUE;
    String res="""";
    char[] ch=str2.toCharArray();
    Arrays.sort(ch);
    for(int i=0;i<str1.length();i++)
    {
         String s=str1.substring(i);
            int k=s.length();
            while(k>=0)
            {
                if(containsAll(s.substring(0,k),ch))
                {
                    if(len>k)
                    {
                        len=k;
                        res=s.substring(0,k);
                    }
                }
                k--;
            }
            
    }
    return res;
    
  }
  
  public static boolean containsAll(String str1,char[] ch2)
  {
      char[] ch1=str1.toCharArray();
      
      Arrays.sort(ch1);
      int i=0;
      int j=0;
      int count=0;
      while(i<ch1.length && j<ch2.length)
      {
          if(ch1[i]==ch2[j])
          {
              count++;
              i++;
              j++;
          }
          else if(ch1[i]<ch2[j])
          {
              i++;
          }
          else
          {
              j++;
          }
      }
      if(count==ch2.length)
      {
          return true;
      }
      else
      {
          return false;
      }
  }
  
  public static void main (String[] args) {  
    // keep this function call here     
    Scanner s = new Scanner(System.in);
    System.out.print(MinWindowSubstring(s.nextLine())); 
  }   
  
}",10,0,
17,17,17,17,17,VatsalGupta,https://s3-us-west-1.amazonaws.com/coderbyteprofiles/VatsalGupta.jpg,/profile/VatsalGupta,Min Window Substring,Java,"import java.util.*; 
import java.io.*;

class Main {  
    
    static final int no_of_chars = 256;
  public static String MinWindowSubstring(String[] strArr) { 
  
  
    String full = strArr[0];
    String s = strArr[1];
    return findSubString(full,s);

  } 
  
  static String findSubString(String str, String pat)
    {
        int len1 = str.length();
        int len2 = pat.length();
      
        // check if string's length is less than pattern's
        // length. If yes then no such window can exist
        if (len1 < len2)
        {
            System.out.println(""No such window exists"");
            return """";
        }
      
        int hash_pat[] = new int[no_of_chars];
        int hash_str[] = new int[no_of_chars];
      
        // store occurrence ofs characters of pattern
        for (int i = 0; i < len2; i++)
            hash_pat[pat.charAt(i)]++;
      
        int start = 0, start_index = -1, min_len = Integer.MAX_VALUE;
      
        // start traversing the string
        int count = 0;  // count of characters
        for (int j = 0; j < len1 ; j++)
        {
            // count occurrence of characters of string
            hash_str[str.charAt(j)]++;
      
            // If string's char matches with pattern's char
            // then increment count
            if (hash_pat[str.charAt(j)] != 0 &&
                hash_str[str.charAt(j)] <= hash_pat[str.charAt(j)] )
                count++;
      
            // if all the characters are matched
            if (count == len2)
            {
                // Try to minimize the window i.e., check if
                // any character is occurring more no. of times
                // than its occurrence  in pattern, if yes
                // then remove it from starting and also remove
                // the useless characters.
                while ( hash_str[str.charAt(start)] > hash_pat[str.charAt(start)]
                       || hash_pat[str.charAt(start)] == 0)
                {
      
                    if (hash_str[str.charAt(start)] > hash_pat[str.charAt(start)])
                        hash_str[str.charAt(start)]--;
                    start++;
                }
      
                // update window size
                int len_window = j - start + 1;
                if (min_len > len_window)
                {
                    min_len = len_window;
                    start_index = start;
                }
            }
        }
      
        // If no window found
        if (start_index == -1)
        {
           System.out.println(""No such window exists"");
           return """";
        }
      
        // Return substring starting from start_index
        // and length min_len
        return str.substring(start_index, start_index + min_len);
    }
  
  public static void main (String[] args) {  
    // keep this function call here     
    Scanner s = new Scanner(System.in);
    System.out.print(MinWindowSubstring(s.nextLine())); 
  }   
  
}",10,0,
18,18,18,18,18,DeviousBard,https://s3-us-west-1.amazonaws.com/coderbyteprofiles/DeviousBard.jpg,/profile/DeviousBard,Min Window Substring,Java,"import java.util.*; 
import java.io.*;

class Main {  
    public static String MinWindowSubstring(String[] strArr) {
        String[] strLetters = strArr[0].split(""(?<=[a-z])"");
        String[] subLetters = strArr[1].split(""(?<=[a-z])"");
        Arrays.sort(subLetters);
        int minWindowLen = Integer.MAX_VALUE;
        String minWindowStr = """";
        for (int i = 0; i < strLetters.length - subLetters.length + 1; i++) {
            for (int j = i + subLetters.length - 1; j < strLetters.length; j++) {
                String[] testSubWindowLetters = Arrays.copyOfRange(strLetters, i, j + 1);
                String testSubWindow = Arrays.toString(testSubWindowLetters).replaceAll(""[^a-z]"", """");
                Arrays.sort(testSubWindowLetters);
                int k = 0;
                int m = 0;
                int count = 0;
                while (k < testSubWindowLetters.length && m < subLetters.length) {
                    if (testSubWindowLetters[k].charAt(0) == subLetters[m].charAt(0)) {
                        k++;
                        m++;
                        count++;
                    } else if (testSubWindowLetters[k].charAt(0) < subLetters[m].charAt(0)) {
                        k++;
                    } else {
                        m++;
                    }
                }
                if (count == subLetters.length) {
                    if (testSubWindow.length() < minWindowLen) {
                        minWindowLen = testSubWindow.length();
                        minWindowStr = testSubWindow;
                    }
                }
            }
        }
        return minWindowStr;
    }
  
  public static void main (String[] args) {  
    // keep this function call here     
    Scanner s = new Scanner(System.in);
    System.out.print(MinWindowSubstring(s.nextLine())); 
  }   
  
}",10,0,Female
19,19,19,19,19,tigeral,https://s3-us-west-1.amazonaws.com/coderbyteprofiles/tigeral.jpg,/profile/tigeral,Min Window Substring,Java,"import java.util.*; 
import java.io.*;

class Main {

  public static String MinWindowSubstring(String[] strArr) {
    // code goes here
    int[] indexes = new int[strArr[1].length()];
    int minWindowStart = -1;
    int minWindowEnd = strArr[0].length();

    for (int i =0; i < indexes.length; i++) {
        indexes[i] = -1;
    }

    for (int i = 0; i < strArr[0].length(); i++) {
        // look if this letter belongs to searching text. If multiple letters found then use that one that have minimal index value.
        char ch = strArr[0].charAt(i);
        int minIndexPos = -1;
        int windowStart = i;
        int windowEnd = 0;
        boolean allCharsFound = true;
        for (int pos = 0; pos < indexes.length; pos++) {
            if (strArr[1].charAt(pos) == ch && (minIndexPos < 0 || indexes[pos] < indexes[minIndexPos])) {
                if (minIndexPos >= 0 && indexes[minIndexPos] < windowStart) {
                    windowStart = minIndexPos;
                }
                windowEnd = i;
                minIndexPos = pos;
            } else {
                if (indexes[pos] < 0) {
                    allCharsFound = false;
                }
                if (indexes[pos] < windowStart) {
                    windowStart = indexes[pos];
                }
                if (indexes[pos] > windowEnd) {
                    windowEnd = indexes[pos];
                }
            }
        }
        if (minIndexPos >= 0) {
            indexes[minIndexPos] = i;
        }
        // if all chars found calculate window size
        if (allCharsFound && windowEnd - windowStart < minWindowEnd - minWindowStart) {
            minWindowStart = windowStart;
            minWindowEnd = windowEnd;
        }
    }

    // check if we found any window
    if (minWindowStart >= 0) {
        return strArr[0].substring(minWindowStart, minWindowEnd + 1);
    }
    return null;
  }

  public static void main (String[] args) {  
    // keep this function call here     
    Scanner s = new Scanner(System.in);
    System.out.print(MinWindowSubstring(s.nextLine())); 
  }

}",10,-1,
20,20,20,20,20,guzik12,https://s3-us-west-1.amazonaws.com/coderbyteprofiles/guzik12.jpg,/profile/guzik12,Min Window Substring,Java,"import java.util.*; 
import java.io.*;

class Main {

    private static boolean isSubmultiset(Map<Character, Integer> K, Map<Character, Integer> N) {
        for (Character c : K.keySet()) {
            if (K.get(c) > N.getOrDefault(c, 0)){
                return false;
            }
        }
        return true;
    }

    public static String MinWindowSubstring(String[] strArr) {
        int i = 0;
        int j = 1;
        String N = strArr[0];
        String K = strArr[1];
        Map<Character, Integer> counts = new HashMap<>();
        Map<Character, Integer> window = new HashMap<>();
        String result = N;
        for (Character c : K.toCharArray()) {
            int count = counts.getOrDefault(c, 0);
            count++;
            counts.put(c, count);
        }
        window.put(N.charAt(0), 1);
        while (j <= N.length()) {
            if (i < j && isSubmultiset(counts, window)) {
                if (j-i < result.length()) {
                    result = N.substring(i, j);
                }
                char c = N.charAt(i);
                int val = window.get(c);
                val--;
                window.put(c, val);
                i++;
            } else {
                if (j == N.length()) break;
                char c = N.charAt(j);
                int val = window.getOrDefault(c, 0);
                val++;
                window.put(c, val);
                j++;
            }
        }
        return result;
    }

  public static void main (String[] args) {  
    // keep this function call here     
    Scanner s = new Scanner(System.in);
    System.out.print(MinWindowSubstring(s.nextLine())); 
  }

}",9,-1,
21,21,21,21,21,xding556,https://s3-us-west-1.amazonaws.com/coderbyteprofiles/xding556.jpg,/profile/xding556,Min Window Substring,Java,"import java.util.*; 
import java.io.*;

class Main {

  public static String MinWindowSubstring(String[] strArr) {
    // code goes here  
    String N = strArr[0];
    String K = strArr[1];

    int[] counts = new int[26];
    for( char c : K.toCharArray()){
        counts[c-'a']++;
    }
    int start = 0;
    int minStart = 0;
    int count = 0;
    int min = N.length()+1;
    char[] arr = N.toCharArray();
    for( int i = 0; i < arr.length; i++){
        char c = arr[i];
        counts[c-'a']--;
        if( counts[c-'a'] >= 0)
            count++;
        
        if( count == K.length()){
            while(start < N.length() && counts[arr[start]-'a'] < 0){
                counts[arr[start]-'a']++;
                start++;
            }
            if( min > i - start){
                min = i - start;
                minStart = start;
            }
        }
    }

    strArr[0] = ( min == N.length()+1)? """" : N.substring(minStart, minStart+min+1);

    return strArr[0];
  }

  public static void main (String[] args) {  
    // keep this function call here     
    Scanner s = new Scanner(System.in);
    System.out.print(MinWindowSubstring(s.nextLine())); 
  }

}",9,-1,
22,22,22,22,22,EricNicholls,https://s3-us-west-1.amazonaws.com/coderbyteprofiles/EricNicholls.jpg,/profile/EricNicholls,Min Window Substring,Java,"import java.util.*; 
import java.io.*;
import java.util.HashMap;

class Main {

  public static String MinWindowSubstring(String[] strArr) {
    String s1 = strArr[0];
    String s2 = strArr[1];
    String res = s1;
    for (int i=0; i<s1.length(); i++){
      for (int j=i+1; j<=s1.length(); j++){
        String s = s1.substring(i, j);
        if (containsAll(s, s2)){
          if (s.length() < res.length()){
            res = s;
          }
        }
      }
    }
    return res;
  }

  public static boolean containsAll(String s1, String s2){
    HashMap<Character, Integer> hmap = new HashMap<>();
    for (int i=0; i<s2.length(); i++){
      char c = s2.charAt(i);
      if (!hmap.containsKey(c)){
        hmap.put(c, 1);
      }
      else{
        hmap.put(c, hmap.get(c)+1);
      }
    }

    for (int i=0; i<s1.length();i++){
      char c = s1.charAt(i);
      if (hmap.containsKey(c)){
        hmap.put(c, hmap.get(c)-1);
      }
    }
    for (char k : hmap.keySet()){
      if (hmap.get(k) > 0){
        return false;
      }
    }
    return true;
  }

  public static void main (String[] args) {  
    // keep this function call here     
    Scanner s = new Scanner(System.in);
    System.out.print(MinWindowSubstring(s.nextLine()));
  }

}",9,-1,
23,23,23,23,23,leandrocs,https://s3-us-west-1.amazonaws.com/coderbyteprofiles/leandrocs.jpg,/profile/leandrocs,Min Window Substring,Java,"import java.util.*; 
import java.io.*;

class Main {

  public static String MinWindowSubstring(String[] strArr) {
    String shortest = strArr[0];
    for(int i=0; i<strArr[0].length()-1; i++){
      for(int j=i; j<strArr[0].length(); j++){
        String orig       = strArr[0].substring(i,j+1);
        StringBuilder str = new StringBuilder(orig);
        StringBuilder src = new StringBuilder(strArr[1]);
        for(int k=0; k<strArr[1].length(); k++){
          int pos = str.indexOf(Character.toString(strArr[1].charAt(k)));
          if(pos == -1) break;
          else {
            str.setCharAt(pos, '0');
            src.deleteCharAt(0);
          }
        }
        if(src.length() == 0){
          if(orig.length() < shortest.length()){
            shortest = orig;
          }
        }
      }
    } 
    return shortest;
  }

  public static void main (String[] args) {  
    // keep this function call here     
    Scanner s = new Scanner(System.in);
    System.out.print(MinWindowSubstring(s.nextLine())); 
  }

}",10,-1,Male
24,24,24,24,24,shely,https://s3-us-west-1.amazonaws.com/coderbyteprofiles/shely.jpg,/profile/shely,Min Window Substring,Java,"import java.util.*; 
import java.io.*;

class Main {

  public static String MinWindowSubstring(String[] strArr) {
    int kMin = strArr[1].length();
    int nMax = strArr[0].length();
    char target[] = strArr[1].toCharArray();
    Arrays.sort(target);
    for (int x = kMin; x < nMax; x++) {
      int kMax = nMax - x;
      for (int y = 0; y <= kMax; y++) {
        String curr = strArr[0].substring(y, (y+x));
        char test[] = curr.toCharArray();
        Arrays.sort(test);
        int valid = 0;
        boolean pass = false;
        for (int t = 0; t < test.length; t++) {
          if (valid < target.length) {
            if (test[t] == target[valid]) {
              valid++;
            } else if (test[t] > target[valid]) {
              break;
            }
          }
          if (target.length == valid) {
            pass = true;
            break;
          }
        }
        if (pass) {
          return curr;
        }
      }
    }
    return strArr[0];
  }

  public static void main (String[] args) {  
    // keep this function call here     
    Scanner s = new Scanner(System.in);
    System.out.print(MinWindowSubstring(s.nextLine())); 
  }

}",10,-1,
25,25,25,25,25,aymanrh,https://s3-us-west-1.amazonaws.com/coderbyteprofiles/aymanrh.jpg,/profile/aymanrh,Min Window Substring,Java,"import java.util.*; 
import java.io.*;

class Main {

  public static String MinWindowSubstring(String[] strArr) {
       String[] strLetters = strArr[0].split(""(?<=[a-z])"");
        String[] subLetters = strArr[1].split(""(?<=[a-z])"");
        Arrays.sort(subLetters);
        int minWindowLen = Integer.MAX_VALUE;
        String minWindowStr = """";
        for (int i = 0; i < strLetters.length - subLetters.length + 1; i++) {
            for (int j = i + subLetters.length - 1; j < strLetters.length; j++) {
                String[] testSubWindowLetters = Arrays.copyOfRange(strLetters, i, j + 1);
                String testSubWindow = Arrays.toString(testSubWindowLetters).replaceAll(""[^a-z]"", """");
                Arrays.sort(testSubWindowLetters);
                int k = 0;
                int m = 0;
                int count = 0;
                while (k < testSubWindowLetters.length && m < subLetters.length) {
                    if (testSubWindowLetters[k].charAt(0) == subLetters[m].charAt(0)) {
                        k++;
                        m++;
                        count++;
                    } else if (testSubWindowLetters[k].charAt(0) < subLetters[m].charAt(0)) {
                        k++;
                    } else {
                        m++;
                    }
                }
                if (count == subLetters.length) {
                    if (testSubWindow.length() < minWindowLen) {
                        minWindowLen = testSubWindow.length();
                        minWindowStr = testSubWindow;
                    }
                }
            }
        }
        return minWindowStr;
  }

  public static void main (String[] args) {  
    // keep this function call here     
    Scanner s = new Scanner(System.in);
    System.out.print(MinWindowSubstring(s.nextLine())); 
  }

}",10,0,Male
